url,ok,info,year,typ_prace,source_file
https://www.yourdictionary.com/kick-like-a-mule,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://slovnik.juls.savba.sk/?w=zlovestn%C3%BD&s=exact&c=p2a7&cs=&d=kssj4&d=psp&d=ogs,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://slovnik.juls.savba.sk/?w=vzorec&s=exact&c=Nf73&cs=&d=kssj4&d=psp&d=ogs&d=sssj&d=orter,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
http://www.onomastics.ru/content/2009-№7,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://www.theguardian.com/culture/2010/nov/15/cj-sansom-interview,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://www.janssen.com/slovakia/mnohopocetny-myelom-najcastejsie-sa-vyskytujucenadorove-ochorenie-krvi,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://www.thevintagenews.com/2021/09/02/six-mysteries-about-anne-boleyn-orshould-that-be-nan-bullen/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://www.lincolnsinn.org.uk/the-estate/our-gardens/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://www.theanneboleynfiles.com/1-may-1536-the-fateful-may-dayjoust/?utm_content=cmp-true,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://www.captour-paja.cz/l/pravo-utrpne-v-ceskem-krumlove/,0,Timeout,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://slovnik.juls.savba.sk/?w=nakopn%C3%BA%C5%A5&s=exact&c=Sf52&cs=&d,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://slovnik.juls.savba.sk/?w=zlovestn%C3%BD&s=exact&c=p2a7&cs=&d=kssj4&,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
https://slovnik.juls.savba.sk/?w=vzorec&s=exact&c=Nf73&cs=&d=kssj4&d=psp&d=o,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/zigo,diplomovka.txt"
http://www.vuzv.sk/ziv/Brestensky6.pdf,0,Connection error,2023,diplomovka,"/Users/basic/PriDav/prace/marecek,diplomovka.txt"
https://agromontnitra.sk/,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/marecek,diplomovka.txt"
http://vppspu.sk/index.html,0,Timeout,2023,diplomovka,"/Users/basic/PriDav/prace/marecek,diplomovka.txt"
http://agromont.usbfactory.sk/produkty/vybavenie-mastale/ventilatory-a-rozprasovaciedyzy/ventilatory-schaefer/,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/marecek,diplomovka.txt"
https://eshop.micronix.cz/merici-technika/neelektricke-veliciny/teplota-avlhkost/vlhkomery-s-teplomerem/se-zaznamem/s-3121.html,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/marecek,diplomovka.txt"
https://www.ahlborn.cz/pristroje/dataloggery/datalogger-sada-almemo-2590-4as-set-4univerzalni-vstupy.html,0,HTTP 404,2023,diplomovka,"/Users/basic/PriDav/prace/marecek,diplomovka.txt"
https://www.zefin.cz/produkty/snimace-co2/cidla-co2-protronix/Datalogger-CO2---DLCO2-CT-RF-V2__s1008x2159p.html,1,HTTP 200,2023,diplomovka,"/Users/basic/PriDav/prace/marecek,diplomovka.txt"
https://sk.schauer-,0,Connection error,2023,diplomovka,"/Users/basic/PriDav/prace/marecek,diplomovka.txt"
https://www.shoptet.sk/slovnik-pojmov/b2c/,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.investopedia.com/terms/b/btoc.asp,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://adma.sk/uspesne-na-mladych-online-offline-interaktivne-atrakcie/,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://skalindam.sk/socialne-siete-a-ich-moznosti-vyuzitia-z-hladiska-marketingu/,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.webfx.com/digitalmarketing/glossary/what-is-web-marketing/#read-more,0,HTTP 404,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.vivantina.com/marketingovy-slovnik/vyznam-blogu-na-webovej-stranke/,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.wordstream.com/blog/ws/2013/08/19/what-is-mobile-marketing,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.podnikajte.sk/marketing/eshopy-na-slovensku-realita,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.facebook.com/mtfml/?ref=page_internal,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.facebook.com/mtfml,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.instagram.com/,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.instagram.com/stories/highlights/17871487856594952/,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.instagram.com/p/CVFRmxpgKMq/,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://adma.sk/uspesne-na-mladych-online-offlineinteraktivne-atrakcie/,0,HTTP 404,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://skalindam.sk/socialne-siete-a-ich-moznosti-vyuzitia-z-hladiska-,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://adma.sk/uspesne-na-mladych-online-offline-interaktivne-,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.webfx.com/digital-marketing/glossary/what-is-web-marketing/#read-more,1,HTTP 200,2022,bakalarka,"/Users/basic/PriDav/prace/rescak,bakalarka.txt"
https://www.dkp.mx/products/salterio,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://en.wikipedia.org/wiki/Santur#/media/File:Persian_Classical_Santur.jpg,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
"https://en.wikipedia.org/wiki/Santur#/media/File:Woman_playing_a_santur,_Qajar_Iran,_artist_named_Ahmad.jpg",1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://www.india-instruments.com/various-string-instrument-details/santoor-paloma.html,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://wmic.net/china-yangqin-19th-century/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://web.northeastern.edu/music-chinese/yangqin/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://www.ethnicmusical.com/shop/professional-turkish-qanun-kanun-by-mustafa-saglam/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://www.sean-yangqin.com/h-nd-33.html,0,Connection error,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://nikamusicmanagement.org/language/en/project/tahir-aydogdu-2/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
http://www.israel-music.com/menashe_sasson/santour/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://fa.wikipedia.org/wiki/%D9%85%D9%88%D8%B3%DB%8C%D9%82%DB%8C_%D8,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://web.archive.org/web/20100503003151/http://www.turksanturu.com/indexeng.htm,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://en.wikipedia.org/wiki/Persian_traditional_music,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://files.eric.ed.gov/fulltext/EJ1383438.pdf,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://en.wikipedia.org/wiki/Tahir_Aydo%C4%9Fdu,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://art.aku.sk/thesis/34,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hudackova,diplomovka.txt"
https://www.europarl.europa.eu/doceo/document/TA-92024-0030_SK.html,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/hilkovic,diplomovka.txt"
https://www.isatt.net/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hilkovic,diplomovka.txt"
https://slovnik.juls.savba.sk/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hilkovic,diplomovka.txt"
https://clanky.rvp.cz/clanek/c/z/853/POJETI-VYUKYZEMEPISU-GEOGRAFIE-V-BRITSKEM-KURIKULU.html,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/hilkovic,diplomovka.txt"
http://www.actageographica.sk/stiahnutie/63_2_04_Misunova_Korec.pdf,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://journals.sagepub.com/doi/full/10.1177/0969776421999743,0,HTTP 403,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://link.springer.com/chapter/10.1007/978-94-6209-746-9_5,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.minedu.sk/data/att/dc8/10143.b07fec.pdf,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.proquest.com/scholarly-journals/reframing-role-universitiesdevelopment-regional/docview/203627750/se-2?accountid=59680,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
http://ersearch.cvtisr.sk/permalink/f/15b0jje/TN_cdi_askewsholts_vlebooks_9783030599515,0,Connection error,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://thuvienso.hoasen.edu.vn/bitstream/handle/123456789/8308/Contents.pdf?sequence=4,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.sciencedirect.com/science/article/pii/S0272775718300414,0,HTTP 403,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.tandfonline.com/doi/abs/10.1080/03075079.2013.773778,0,HTTP 403,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://eurydice.eacea.ec.europa.eu/sk/national-education-systems/slovakia/financovanie-vysokoskolskehovzdelavania,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.apvv.sk/agentura/o-nas.html,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.minedu.sk/vedecka-grantova-agentura-msvvas-sr-a-sav-vega/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://mirri.gov.sk/sekcie/cko/politika-sudrznosti-eu/,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://mirri.gov.sk/wp-content/uploads/2018/11/basic_2014_sk.pdf,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.euprojekty.sk/operacne-programy-2014-2020/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.partnerskadohoda.gov.sk/operacne-programy/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.dotaceeu.cz/cs/evropske-fondy-v-cr/informace-o-fondech,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://euauditors.medium.com/cohesion-policy-where-has-it-come-from-where-is-it-going-79aa681dd583,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.minedu.sk/operacny-program-ludske-zdroje/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.partnerskadohoda.gov.sk/operacny-program-ludske-zdoje/?csrt=5912338602438703240,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.opii.gov.sk/tlacove-spravy/europska-komisia-schvalila-zlucenie-operacnych-programov,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.vyskumnaagentura.sk/index.php?option=com_content&view=article&id=41&Itemid=299&lang,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.minv.sk/?operacny-program-vyskum-ainovacie,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.mff.cuni.cz/cs/ogap/projekty-op-vvv,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.oecd.org/education/higher-education-policy/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://education.ec.europa.eu/education-levels/higher-education/abouthigher-education,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.inqb.sk/sk/o-nas/kto-sme,0,Connection error,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://eua.eu/about/who-we-are.html,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.nationalacademies.org/us-science-and-innovationpolicy/about,0,HTTP 404,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://www.carnegiefoundation.org/about/,1,HTTP 200,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
https://academic.oup.com/spp/article/48/3/352/6126876,0,HTTP 403,2024,diplomovka,"/Users/basic/PriDav/prace/galanda,diplomovka.txt"
